,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
196,SL,2021-08-05,80.9,1.72,6.33,"Alonso, Pete",624413,666129,,called_strike,,,,,9,Pete Alonso flies out to center fielder Magneuris Sierra.,R,R,L,MIA,NYM,S,,,0,0,2021,-0.31,-0.43,0.47,1.89,,,,1,5,Top,,,,,595751,,,-2.1867738340909075,-117.82373213671043,-2.4692224498620243,-2.5220017586415477,21.76157237570742,-35.931381258260174,3.3,1.53,,,,80.8,2407.0,6.1,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.39,,,,,,,,36,1,Slider,1,0,0,1,0,1,0,1,Infield shift,Standard,333.0,0.0,-0.026000000000000002
197,FF,2021-08-05,89.6,1.07,6.33,"Alonso, Pete",624413,666129,walk,ball,,,,,13,Pete Alonso walks.,R,R,L,MIA,NYM,B,,,3,1,2021,0.31,1.43,-1.39,2.16,,,,1,3,Top,,,,,595751,,,-6.745302181526276,-130.2252510945754,-7.3220934541152,4.938969685833904,27.871884464251384,-14.50215843809449,3.37,1.59,,,,89.8,2086.0,6.5,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.0,,,0.7,1.0,0.0,0.0,,19,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,162.0,-0.027999999999999997,0.14300000000000002
198,CH,2021-08-05,85.1,1.6,6.31,"Alonso, Pete",624413,666129,,ball,,,,,14,Pete Alonso walks.,R,R,L,MIA,NYM,B,,,2,1,2021,1.51,0.78,0.02,1.13,,,,1,3,Top,,,,,595751,,,-6.725807897889787,-123.50384819353388,-7.359182379295674,16.804555679635428,25.59833854732802,-22.83505977853095,3.38,1.59,,,,84.9,1615.0,6.4,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.13,,,,,,,,19,4,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,139.0,0.0,0.085
199,CH,2021-08-05,84.6,1.53,6.32,"Alonso, Pete",624413,666129,,foul,,,,,6,Pete Alonso walks.,R,R,L,MIA,NYM,S,,,2,0,2021,1.39,0.81,0.74,2.59,,,,1,3,Top,,,,,595751,,,-4.602257429069773,-123.03570875088585,-3.893279025082709,15.002408004029233,26.64938554274052,-23.41322787244188,3.49,1.6,,,,84.2,1494.0,6.3,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.25,,,,,,,,19,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,136.0,0.0,-0.044000000000000004
200,FF,2021-08-05,94.0,-2.08,5.78,"Alonso, Pete",624413,605276,walk,ball,,,,,11,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,B,,,3,2,2021,-0.33,1.42,-0.65,4.69,,607043.0,542340.0,2,6,Top,,,,,595751,,,4.418620521769976,-136.84717080717112,-0.2709829330131112,-5.122626227267123,30.253325257514806,-14.527689450471762,3.31,1.61,,,,93.2,2066.0,5.8,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.68,,,0.7,1.0,0.0,0.0,,48,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,202.0,-0.042,0.317
201,FF,2021-08-05,89.6,1.11,6.39,"Alonso, Pete",624413,666129,,ball,,,,,13,Pete Alonso walks.,R,R,L,MIA,NYM,B,,,1,0,2021,0.35,1.43,-1.68,1.3,,,,1,3,Top,,,,,595751,,,-7.64175073848744,-129.92518750732094,-9.484006423617906,5.7629134358077465,30.674061405186205,-14.074761907093723,3.35,1.56,,,,89.1,2042.0,6.5,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.04,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,155.0,0.0,0.05
202,SL,2021-08-05,83.9,-2.44,5.67,"Alonso, Pete",624413,605276,,ball,,,,,14,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,B,,,2,2,2021,0.17,0.23,1.71,2.02,,607043.0,542340.0,2,6,Top,,,,,595751,,,9.165329086799185,-121.87048027270856,-2.4786028593717493,-0.062067640604305724,23.071596190630387,-29.57589325402873,3.36,1.59,,,,83.2,2443.0,5.8,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.67,,,,,,,,48,5,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard,109.0,0.0,0.134
203,CU,2021-08-05,75.6,1.39,6.54,"Alonso, Pete",624413,666129,,ball,,,,,12,Pete Alonso walks.,R,R,L,MIA,NYM,B,,,0,0,2021,-0.64,-1.02,0.94,2.67,,,,1,3,Top,,,,,595751,,,0.18828702356180024,-110.1124209382107,0.9319638471800252,-5.1644685848516385,21.687725880369097,-40.83992935012557,3.45,1.63,,,,75.1,1934.0,6.1,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.37,,,,,,,,19,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,333.0,0.0,0.025
204,FF,2021-08-05,93.9,-1.98,5.77,"Alonso, Pete",624413,605276,,ball,,,,,11,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,B,,,1,2,2021,-0.05,1.38,-0.08,4.98,,607043.0,542340.0,2,6,Top,,,,,595751,,,5.0185046285693184,-136.72555773260692,0.6074472375747846,-1.7909335272611584,30.754539818793067,-15.206686139184553,3.35,1.58,,,,93.2,1994.0,5.9,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.64,,,,,,,,48,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,205.0,0.0,0.077
205,FF,2021-08-05,93.9,-1.91,5.8,"Alonso, Pete",624413,605276,,ball,,,,,12,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,B,,,0,2,2021,-0.07,1.4,0.22,5.94,,607043.0,542340.0,2,6,Top,,,,,595751,,,5.585221391925557,-136.6133915069914,2.960215138492182,-2.1206404235257126,30.60004836199355,-15.55838947342258,3.37,1.64,,,,92.6,2032.0,5.6,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.91,,,,,,,,48,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,198.0,0.0,0.031
206,SL,2021-08-05,84.2,-2.28,5.72,"Alonso, Pete",624413,605276,,foul,,,,,12,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,S,,,0,1,2021,0.62,-0.15,1.15,2.68,,607043.0,542340.0,2,6,Top,,,,,595751,,,6.677449098112209,-122.58651016329368,-0.3866744080888152,4.985542626488583,23.905676035440067,-33.820726537299144,3.49,1.6,263.0,84.1,43.0,83.7,2473.0,5.9,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.62,,,,,,,,48,2,Slider,1,1,1,1,1,1,1,1,Infield shift,Standard,107.0,0.0,-0.10400000000000001
207,FF,2021-08-05,95.0,-1.95,5.78,"Alonso, Pete",624413,605276,,foul,,,,,2,Pete Alonso walks.   Brandon Nimmo to 3rd.    Jonathan Villar to 2nd.,R,R,R,MIA,NYM,S,,,0,0,2021,-0.36,1.29,-0.05,3.57,,607043.0,542340.0,2,6,Top,,,,,595751,,,5.710778103388742,-138.21481017976265,-2.949524970519356,-5.928743619107082,33.267513605366354,-15.299016213332374,3.49,1.6,188.0,72.0,48.0,93.9,2018.0,5.8,633033,605276,595751,605412,665862,605119,500743,621446,642423,650559,54.67,,,,,,,,48,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,203.0,0.0,-0.073
208,SI,2021-08-05,89.1,1.62,6.34,"Alonso, Pete",624413,666129,walk,ball,,,,,12,Pete Alonso walks.   Jonathan Villar to 2nd.,R,R,L,MIA,NYM,B,,,3,1,2021,1.22,0.87,1.1,4.1,,,542340.0,0,1,Top,,,,,595751,,,-3.845997318515047,-129.60633548574742,-1.2540664911864234,14.541775803811655,29.2352647878533,-22.350231827444397,3.39,1.66,,,,89.2,1792.0,6.5,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,53.96,,,0.7,1.0,0.0,0.0,,2,5,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,163.0,-0.052000000000000005,0.371
209,FF,2021-08-05,89.8,1.33,6.38,"Alonso, Pete",624413,666129,,ball,,,,,11,Pete Alonso walks.   Jonathan Villar to 2nd.,R,R,L,MIA,NYM,B,,,2,1,2021,0.37,1.43,-0.43,3.96,,,542340.0,0,1,Top,,,,,595751,,,-5.158580739069857,-130.71271092247392,-3.0173450490785716,5.404811292960946,28.574522906672282,-15.428769691050215,3.35,1.56,,,,89.9,2054.0,6.4,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.06,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,157.0,0.0,0.192
210,CH,2021-08-05,84.8,1.76,6.27,"Alonso, Pete",624413,666129,,blocked_ball,,,,,14,Pete Alonso walks.   Jonathan Villar to 2nd.,R,R,L,MIA,NYM,B,,,1,1,2021,1.47,0.86,0.3,0.56,,,542340.0,0,1,Top,,,,,595751,,,-6.3659271717106085,-123.05146746193121,-8.693145000169492,16.222636495270454,25.474826648483987,-21.81518269330389,3.38,1.62,,,,84.8,1679.0,6.5,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,53.95,,,,,,,,2,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,138.0,0.0,0.077
211,FF,2021-08-05,89.5,1.39,6.41,"Alonso, Pete",624413,666129,,called_strike,,,,,7,Pete Alonso walks.   Jonathan Villar to 2nd.,R,R,L,MIA,NYM,S,,,1,0,2021,0.5,1.64,-0.7,1.68,,,542340.0,0,1,Top,,,,,595751,,,-6.2234172097141025,-129.93999408146593,-9.11685717904268,6.972811593720291,27.604015556086768,-11.84271242796317,3.41,1.68,,,,89.6,2082.0,6.5,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,54.0,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,151.0,0.0,-0.07200000000000001
212,FF,2021-08-05,89.7,1.32,6.39,"Alonso, Pete",624413,666129,,ball,,,,,11,Pete Alonso walks.   Jonathan Villar to 2nd.,R,R,L,MIA,NYM,B,,,0,0,2021,0.39,1.64,-1.25,2.66,,,542340.0,0,1,Top,,,,,595751,,,-7.219314163207728,-130.30563206591015,-6.7342226990908385,5.955417846897794,26.89071193566375,-12.291445084086359,3.27,1.57,,,,90.1,2180.0,6.6,633033,666129,595751,605412,665862,605119,500743,621446,642423,650559,53.92,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,158.0,0.0,0.057
213,SL,2021-08-05,84.8,-1.51,5.53,"Alonso, Pete",624413,669622,single,hit_into_play,,,,,14,Pete Alonso singles on a ground ball to shortstop Miguel Rojas.,R,R,R,MIA,NYM,X,6.0,ground_ball,0,2,2021,1.06,-0.42,1.26,2.4,,,,0,9,Top,114.9,157.58,,,595751,,,4.306887500665654,-123.4898996843913,-0.15587005612612104,9.956867807080341,25.399072027953988,-36.63336889758395,3.49,1.6,47.0,77.6,1.0,83.9,2437.0,5.7,633033,669622,595751,605412,665862,605119,500743,621446,642423,650559,54.75,0.16699999999999998,0.16,0.9,1.0,1.0,0.0,2.0,71,3,Slider,4,1,1,4,1,4,1,4,Infield shift,Strategic,57.0,-0.036000000000000004,0.495
214,SL,2021-08-05,84.5,-1.5,5.61,"Alonso, Pete",624413,669622,,called_strike,,,,,9,Pete Alonso singles on a ground ball to shortstop Miguel Rojas.,R,R,R,MIA,NYM,S,,,0,1,2021,0.8,-0.34,0.39,1.67,,,,0,9,Top,,,,,595751,,,2.790665183516893,-123.10941969637,-2.135393869128969,7.606892740447747,24.612162854221467,-35.42289833796079,3.31,1.59,,,,83.6,2406.0,5.7,633033,669622,595751,605412,665862,605119,500743,621446,642423,650559,54.85,,,,,,,,71,2,Slider,4,1,1,4,1,4,1,4,Infield shift,Strategic,67.0,0.0,-0.052000000000000005
215,SI,2021-08-05,97.3,-1.3,5.85,"Alonso, Pete",624413,669622,,swinging_strike,,,,,9,Pete Alonso singles on a ground ball to shortstop Miguel Rojas.,R,R,R,MIA,NYM,S,,,0,0,2021,-1.32,0.08,0.4,2.04,,,,0,9,Top,,,,,595751,,,7.511706708911295,-141.37346277380536,-4.821225079754252,-19.454418666762233,33.86058265978831,-30.092733252256764,3.49,1.6,,,,96.2,2192.0,5.9,633033,669622,595751,605412,665862,605119,500743,621446,642423,650559,54.64,,,,,,,,71,1,Sinker,4,1,1,4,1,4,1,4,Infield shift,Strategic,235.0,0.0,-0.039
216,FF,2021-08-04,91.7,-1.15,6.56,"Alonso, Pete",624413,605507,walk,ball,,,,,14,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,3,1,2021,-0.06,1.52,1.36,2.05,,,,1,3,Top,,,,,656577,,,6.478725054493037,-133.17269727729638,-8.80745376437093,-2.1473866811291984,28.54684594616619,-12.380050901920814,3.49,1.57,,,,91.7,2406.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.09,,,0.7,1.0,0.0,0.0,,18,5,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,210.0,-0.013999999999999999,0.14300000000000002
217,FF,2021-08-04,90.3,-1.14,6.61,"Alonso, Pete",624413,605507,,called_strike,,,,,9,Pete Alonso walks.,R,R,R,MIA,NYM,S,,,3,0,2021,-0.48,1.52,0.35,2.0,,,,1,3,Top,,,,,656577,,,4.7330755359603245,-131.147566534801,-8.718331925159768,-6.5427505919824585,28.031249345865692,-13.01598431010876,3.5,1.67,,,,90.3,2376.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.08,,,,,,,,18,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,211.0,0.0,-0.046
218,FF,2021-08-04,91.1,-1.12,6.53,"Alonso, Pete",624413,605507,,ball,,,,,12,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,2,0,2021,0.1,1.44,1.61,2.74,,,,1,3,Top,,,,,656577,,,6.64418063175227,-132.37964463659358,-6.703355491837361,-0.26088285915912673,28.24672749896695,-13.963205091478914,3.46,1.65,,,,91.2,2399.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.08,,,,,,,,18,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,216.0,0.0,0.087
219,FC,2021-08-04,85.6,-1.36,6.42,"Alonso, Pete",624413,605507,,ball,,,,,14,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,1,0,2021,0.08,0.29,0.9,0.89,,,,1,3,Top,,,,,656577,,,5.17474835486748,-124.40125454085022,-7.344657773855533,-0.20643671134038316,25.064842043237572,-27.82518954246741,3.52,1.65,,,,85.6,2598.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.15,,,,,,,,18,2,Cutter,0,3,3,0,3,0,3,0,Infield shift,Standard,162.0,0.0,0.05
220,CH,2021-08-04,82.8,-1.3,6.46,"Alonso, Pete",624413,605507,,ball,,,,,13,Pete Alonso walks.,R,R,R,MIA,NYM,B,,,0,0,2021,-1.09,0.47,-1.36,1.77,,,,1,3,Top,,,,,656577,,,2.0071851938553955,-120.43822275396288,-5.056096116935286,-10.916803668864887,27.072810564018077,-26.79729973014493,3.56,1.65,,,,82.6,1570.0,6.6,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,53.95,,,,,,,,18,1,Changeup,0,3,3,0,3,0,3,0,Infield shift,Standard,222.0,0.0,0.025
221,FC,2021-08-04,88.4,-1.27,6.59,"Alonso, Pete",624413,605507,field_out,hit_into_play,,,,,14,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,X,7.0,line_drive,3,2,2021,0.26,0.53,0.98,2.51,,,,2,1,Top,81.3,87.64,,,656577,,,4.9371571396219975,-128.54869349688835,-4.9607494756961765,1.828723867633959,27.633257646285873,-25.42684728243977,3.49,1.6,298.0,87.2,22.0,88.3,2557.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.14,0.297,0.295,0.0,1.0,0.0,0.0,3.0,3,7,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,198.0,0.01,-0.131
222,SI,2021-08-04,93.0,-1.25,6.52,"Alonso, Pete",624413,605507,,foul,,,,,14,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,S,,,3,2,2021,-1.01,0.75,0.26,1.45,,,,2,1,Top,,,,,656577,,,6.115320743696987,-135.10259465717363,-8.826348255227972,-13.762795534702787,29.96870747773205,-21.254676234085228,3.49,1.6,,,,93.1,2232.0,6.5,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.03,,,,,,,,3,6,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,216.0,0.0,0.0
223,CH,2021-08-04,85.9,-1.13,6.54,"Alonso, Pete",624413,605507,,ball,,,,,13,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,B,,,2,2,2021,-1.25,0.63,-1.4,1.97,,,,2,1,Top,,,,,656577,,,1.9030850666778167,-124.92127442109788,-5.797591653184829,-13.4469309931354,27.02313260652197,-24.56679672019387,3.49,1.6,,,,85.6,1772.0,6.3,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.18,,,,,,,,3,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,220.0,0.0,0.042
224,CH,2021-08-04,85.5,-1.21,6.62,"Alonso, Pete",624413,605507,,foul,,,,,4,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,S,,,2,1,2021,-0.5,0.56,-0.39,2.57,,,,2,1,Top,,,,,656577,,,2.9529019422152114,-124.47187298891278,-4.350964405074092,-5.797654211108375,27.525123056614383,-25.61326239737303,3.49,1.6,263.0,96.0,19.0,85.4,1751.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.05,,,,,,,,3,4,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,221.0,0.0,-0.028999999999999998
225,SI,2021-08-04,90.8,3.38,5.63,"Alonso, Pete",624413,595345,field_out,hit_into_play,,,,,12,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,X,9.0,line_drive,2,2,2021,1.41,0.79,1.25,2.6,546991.0,607043.0,643446.0,2,8,Top,164.04,91.23,,,656577,,,-8.367827820185894,-131.96984426424214,-3.3408858291627315,18.271011222748033,28.12309245408793,-22.45025625077684,3.49,1.6,285.0,88.1,18.0,91.0,2079.0,6.5,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,53.99,0.767,0.755,0.0,1.0,0.0,0.0,4.0,67,8,Sinker,3,5,5,3,5,3,5,3,Infield shift,Standard,136.0,0.036000000000000004,-0.638
226,CH,2021-08-04,85.8,-1.23,6.54,"Alonso, Pete",624413,605507,,swinging_strike,,,,,7,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,S,,,2,0,2021,-1.12,0.3,-0.79,1.63,,,,2,1,Top,,,,,656577,,,3.297396343814196,-124.77829938581664,-5.877893155372674,-12.2968844394532,27.68530551078227,-28.035875132848787,3.49,1.6,,,,85.5,1817.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.13,,,,,,,,3,3,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,224.0,0.0,-0.026000000000000002
227,SL,2021-08-04,82.2,3.4,5.62,"Alonso, Pete",624413,595345,,foul,,,,,4,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,S,,,2,2,2021,-1.08,0.19,-0.32,2.37,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-6.349790164400187,-119.49528607986885,-1.1433587012798507,-9.008183314564628,24.43704777069891,-30.397675872101175,3.49,1.6,78.0,64.6,81.0,82.1,2434.0,6.4,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,54.1,,,,,,,,67,7,Slider,3,5,5,3,5,3,5,3,Infield shift,Standard,272.0,0.0,0.0
228,SI,2021-08-04,92.0,-1.31,6.45,"Alonso, Pete",624413,605507,,ball,,,,,14,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,B,,,1,0,2021,-0.82,0.42,0.62,1.42,,,,2,1,Top,,,,,656577,,,6.671591301384742,-133.62015036304888,-7.813097389157175,-11.243789930648804,29.23487736873561,-25.630574628649224,3.49,1.6,,,,92.2,2270.0,6.5,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,53.98,,,,,,,,3,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,216.0,0.0,0.024
229,FF,2021-08-04,92.7,3.32,5.79,"Alonso, Pete",624413,595345,,ball,,,,,11,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,B,,,1,2,2021,0.99,0.96,-0.34,4.63,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-11.570283599454982,-134.5014569792091,0.7919109344798939,14.638445349448132,30.426763449829224,-20.981341891102517,3.54,1.65,,,,92.7,2163.0,6.6,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,53.93,,,,,,,,67,6,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Standard,135.0,0.0,0.096
230,CH,2021-08-04,85.1,-1.08,6.64,"Alonso, Pete",624413,605507,,ball,,,,,11,Pete Alonso lines out to left fielder Jorge Alfaro.,R,R,R,MIA,NYM,B,,,0,0,2021,-1.35,0.42,-1.07,3.45,,,,2,1,Top,,,,,656577,,,2.7380790150159484,-123.900652059198,-1.9458515482386598,-14.385125379325016,28.015354600740785,-27.71492274094034,3.49,1.6,,,,84.9,1697.0,6.4,633021,605507,656577,542583,656371,605119,665862,595751,621446,650559,54.1,,,,,,,,3,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,213.0,0.0,0.016
231,SL,2021-08-04,83.1,3.52,5.59,"Alonso, Pete",624413,595345,,foul,,,,,7,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,S,,,1,2,2021,-1.1,0.04,-0.3,1.52,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-6.589018033122077,-120.839935009358,-2.842936882115703,-9.236600766487877,26.594943826680666,-31.403571080047044,3.49,1.6,131.0,58.1,61.0,82.7,2520.0,6.4,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,54.13,,,,,,,,67,5,Slider,3,5,5,3,5,3,5,3,Infield shift,Strategic,275.0,0.0,0.0
232,FF,2021-08-04,93.1,3.35,5.83,"Alonso, Pete",624413,595345,,foul,,,,,3,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,S,,,1,2,2021,0.88,0.95,0.38,3.05,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-9.567160772112318,-135.19233452161137,-3.4075262187027024,12.845340115202772,29.629182156671572,-19.995240851921988,3.49,1.6,215.0,75.8,48.0,93.2,2005.0,6.5,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,54.02,,,,,,,,67,4,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Standard,130.0,0.0,0.0
233,FF,2021-08-04,93.0,3.3,5.81,"Alonso, Pete",624413,595345,,swinging_strike,,,,,11,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,S,,,1,1,2021,0.61,1.0,-0.23,3.94,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-10.389582813742816,-135.0290986667942,-1.1667448129056708,9.757605838131711,29.67030554540873,-19.928781649909045,3.49,1.6,,,,92.9,2089.0,6.3,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,54.15,,,,,,,,67,3,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Strategic,141.0,0.0,-0.19899999999999998
234,FF,2021-08-04,92.3,3.26,5.81,"Alonso, Pete",624413,595345,,foul,,,,,11,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,S,,,1,0,2021,0.64,1.1,-1.06,3.24,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-12.390756046096087,-133.9105750719308,-3.0843513707102383,10.436998202584736,29.45030494874785,-18.3929869097592,3.49,1.6,128.0,54.7,32.0,92.2,2223.0,6.4,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,54.08,,,,,,,,67,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Strategic,141.0,0.0,-0.156
235,FF,2021-08-04,93.4,3.19,5.83,"Alonso, Pete",624413,595345,,ball,,,,,13,Pete Alonso lines out to right fielder Bryan De La Cruz.,R,R,L,MIA,NYM,B,,,0,0,2021,0.67,1.33,-2.03,2.09,546991.0,607043.0,643446.0,2,8,Top,,,,,656577,,,-14.912341234158324,-135.01796085450385,-6.730047891400387,11.5484765948781,30.01179223945715,-14.495088586580778,3.54,1.61,,,,93.1,2196.0,6.5,633021,595345,656577,542583,656371,605119,665862,595751,621446,650559,53.98,,,,,,,,67,1,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Strategic,135.0,0.0,0.087
236,FF,2021-08-04,91.9,1.75,6.74,"Alonso, Pete",624413,446321,strikeout,swinging_strike,,,,,12,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,2.0,,0,2,2021,0.95,1.44,0.45,3.61,,,,1,5,Top,,,,,656577,,,-5.266187424343418,-133.65316855903419,-5.093111800234881,12.5594271677231,31.29725765583756,-13.990047593280284,3.49,1.6,,,,90.2,2127.0,5.5,633021,446321,656577,542583,656371,605119,665862,595751,621446,650559,55.02,,,0.0,1.0,0.0,0.0,,35,3,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,135.0,0.009000000000000001,-0.1
237,FF,2021-08-04,92.5,1.64,6.65,"Alonso, Pete",624413,446321,,foul,,,,,4,Pete Alonso strikes out swinging.,R,R,L,MIA,NYM,S,,,0,1,2021,0.94,1.22,-0.47,2.87,,,,1,5,Top,,,,,656577,,,-7.3071637711323225,-134.32468679071405,-6.330807864508863,13.028429681616965,30.743853698873657,-16.223187325560016,3.49,1.6,143.0,65.0,28.0,90.9,2075.0,5.6,633021,446321,656577,542583,656371,605119,665862,595751,621446,650559,54.94,,,,,,,,35,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Infield shift,Standard,141.0,0.0,-0.035
